"liga","fecha","mercado","casa","local","visitante","seleccion","cuota","timestamp"
"La Liga - Spain","2025-09-15T19:00:00Z","h2h","Parions Sport (FR)","Espanyol","Mallorca","Espanyol","1,89","2025-08-25T22:39:57.946741"
"La Liga - Spain","2025-09-15T19:00:00Z","h2h","Parions Sport (FR)","Espanyol","Mallorca","Mallorca","3,15","2025-08-25T22:39:57.946741"
"La Liga - Spain","2025-09-15T19:00:00Z","h2h","Parions Sport (FR)","Espanyol","Mallorca","Draw","3,2","2025-08-25T22:39:57.946741"
"La Liga - Spain","2025-09-15T19:00:00Z","h2h","1xBet","Espanyol","Mallorca","Espanyol","2,11","2025-08-25T22:39:57.946741"
"La Liga - Spain","2025-09-15T19:00:00Z","h2h","1xBet","Espanyol","Mallorca","Mallorca","3,67","2025-08-25T22:39:57.946741"
"La Liga - Spain","2025-09-15T19:00:00Z","h2h","1xBet","Espanyol","Mallorca","Draw","3,71","2025-08-25T22:39:57.946741"
"La Liga - Spain","2025-09-15T19:00:00Z","h2h","Marathon Bet","Espanyol","Mallorca","Espanyol","2,06","2025-08-25T22:39:57.946741"
"La Liga - Spain","2025-09-15T19:00:00Z","h2h","Marathon Bet","Espanyol","Mallorca","Mallorca","3,58","2025-08-25T22:39:57.946741"
"La Liga - Spain","2025-09-15T19:00:00Z","h2h","Marathon Bet","Espanyol","Mallorca","Draw","3,62","2025-08-25T22:39:57.946741"
"La Liga - Spain","2025-09-15T19:00:00Z","h2h","Tipico","Espanyol","Mallorca","Espanyol","2,05","2025-08-25T22:39:57.946741"
"La Liga - Spain","2025-09-15T19:00:00Z","h2h","Tipico","Espanyol","Mallorca","Mallorca","3,6","2025-08-25T22:39:57.946741"
"La Liga - Spain","2025-09-15T19:00:00Z","h2h","Tipico","Espanyol","Mallorca","Draw","3,4","2025-08-25T22:39:57.946741"
"La Liga - Spain","2025-09-15T19:00:00Z","h2h","Pinnacle","Espanyol","Mallorca","Espanyol","2,08","2025-08-25T22:39:57.946741"
"La Liga - Spain","2025-09-15T19:00:00Z","h2h","Pinnacle","Espanyol","Mallorca","Mallorca","3,5","2025-08-25T22:39:57.946741"
"La Liga - Spain","2025-09-15T19:00:00Z","h2h","Pinnacle","Espanyol","Mallorca","Draw","3,51","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Parions Sport (FR)","Real Sociedad B","Almería","Almería","1,6","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Parions Sport (FR)","Real Sociedad B","Almería","Real Sociedad B","4,4","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Parions Sport (FR)","Real Sociedad B","Almería","Draw","3,35","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Winamax (FR)","Real Sociedad B","Almería","Almería","1,72","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Winamax (FR)","Real Sociedad B","Almería","Real Sociedad B","4,8","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Winamax (FR)","Real Sociedad B","Almería","Draw","3,6","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Betclic (FR)","Real Sociedad B","Almería","Almería","1,65","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Betclic (FR)","Real Sociedad B","Almería","Real Sociedad B","4,5","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Betclic (FR)","Real Sociedad B","Almería","Draw","3,42","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Unibet (FR)","Real Sociedad B","Almería","Almería","1,59","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Unibet (FR)","Real Sociedad B","Almería","Real Sociedad B","4,35","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Unibet (FR)","Real Sociedad B","Almería","Draw","3,32","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Winamax (DE)","Real Sociedad B","Almería","Almería","1,68","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Winamax (DE)","Real Sociedad B","Almería","Real Sociedad B","4,5","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Winamax (DE)","Real Sociedad B","Almería","Draw","3,45","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","1xBet","Real Sociedad B","Almería","Almería","1,76","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","1xBet","Real Sociedad B","Almería","Real Sociedad B","4,72","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","1xBet","Real Sociedad B","Almería","Draw","3,68","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Pinnacle","Real Sociedad B","Almería","Almería","1,73","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Pinnacle","Real Sociedad B","Almería","Real Sociedad B","4,91","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Pinnacle","Real Sociedad B","Almería","Draw","3,67","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Marathon Bet","Real Sociedad B","Almería","Almería","1,74","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Marathon Bet","Real Sociedad B","Almería","Real Sociedad B","4,8","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Marathon Bet","Real Sociedad B","Almería","Draw","3,68","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Betfair","Real Sociedad B","Almería","Almería","1,75","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Betfair","Real Sociedad B","Almería","Real Sociedad B","1,09","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Betfair","Real Sociedad B","Almería","Draw","3,55","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Tipico","Real Sociedad B","Almería","Almería","1,67","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Tipico","Real Sociedad B","Almería","Real Sociedad B","5,2","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Tipico","Real Sociedad B","Almería","Draw","3,4","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Unibet (NL)","Real Sociedad B","Almería","Almería","1,64","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Unibet (NL)","Real Sociedad B","Almería","Real Sociedad B","5,3","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Unibet (NL)","Real Sociedad B","Almería","Draw","3,75","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Unibet (IT)","Real Sociedad B","Almería","Almería","1,6","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Unibet (IT)","Real Sociedad B","Almería","Real Sociedad B","5,2","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Unibet (IT)","Real Sociedad B","Almería","Draw","3,65","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Coolbet","Real Sociedad B","Almería","Almería","1,75","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Coolbet","Real Sociedad B","Almería","Real Sociedad B","5,0","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","Coolbet","Real Sociedad B","Almería","Draw","3,6","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","William Hill","Real Sociedad B","Almería","Almería","1,75","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","William Hill","Real Sociedad B","Almería","Real Sociedad B","4,6","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T17:30:00Z","h2h","William Hill","Real Sociedad B","Almería","Draw","3,5","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Nordic Bet","Sporting Gijón","Cultural Leonesa","Cultural Leonesa","5,5","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Nordic Bet","Sporting Gijón","Cultural Leonesa","Sporting Gijón","1,62","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Nordic Bet","Sporting Gijón","Cultural Leonesa","Draw","3,55","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Unibet (FR)","Sporting Gijón","Cultural Leonesa","Cultural Leonesa","5,15","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Unibet (FR)","Sporting Gijón","Cultural Leonesa","Sporting Gijón","1,51","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Unibet (FR)","Sporting Gijón","Cultural Leonesa","Draw","3,3","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Betsson","Sporting Gijón","Cultural Leonesa","Cultural Leonesa","5,5","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Betsson","Sporting Gijón","Cultural Leonesa","Sporting Gijón","1,62","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Betsson","Sporting Gijón","Cultural Leonesa","Draw","3,55","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Winamax (FR)","Sporting Gijón","Cultural Leonesa","Cultural Leonesa","5,7","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Winamax (FR)","Sporting Gijón","Cultural Leonesa","Sporting Gijón","1,62","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Winamax (FR)","Sporting Gijón","Cultural Leonesa","Draw","3,6","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Winamax (DE)","Sporting Gijón","Cultural Leonesa","Cultural Leonesa","5,4","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Winamax (DE)","Sporting Gijón","Cultural Leonesa","Sporting Gijón","1,58","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Winamax (DE)","Sporting Gijón","Cultural Leonesa","Draw","3,45","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Betclic (FR)","Sporting Gijón","Cultural Leonesa","Cultural Leonesa","5,35","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Betclic (FR)","Sporting Gijón","Cultural Leonesa","Sporting Gijón","1,56","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Betclic (FR)","Sporting Gijón","Cultural Leonesa","Draw","3,4","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Pinnacle","Sporting Gijón","Cultural Leonesa","Cultural Leonesa","6,17","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Pinnacle","Sporting Gijón","Cultural Leonesa","Sporting Gijón","1,59","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Pinnacle","Sporting Gijón","Cultural Leonesa","Draw","3,78","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Marathon Bet","Sporting Gijón","Cultural Leonesa","Cultural Leonesa","5,75","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Marathon Bet","Sporting Gijón","Cultural Leonesa","Sporting Gijón","1,65","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Marathon Bet","Sporting Gijón","Cultural Leonesa","Draw","3,64","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Tipico","Sporting Gijón","Cultural Leonesa","Cultural Leonesa","5,7","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Tipico","Sporting Gijón","Cultural Leonesa","Sporting Gijón","1,6","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Tipico","Sporting Gijón","Cultural Leonesa","Draw","3,5","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Unibet (NL)","Sporting Gijón","Cultural Leonesa","Cultural Leonesa","6,0","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Unibet (NL)","Sporting Gijón","Cultural Leonesa","Sporting Gijón","1,6","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Unibet (NL)","Sporting Gijón","Cultural Leonesa","Draw","3,75","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Unibet (IT)","Sporting Gijón","Cultural Leonesa","Cultural Leonesa","6,0","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Unibet (IT)","Sporting Gijón","Cultural Leonesa","Sporting Gijón","1,56","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Unibet (IT)","Sporting Gijón","Cultural Leonesa","Draw","3,65","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Coolbet","Sporting Gijón","Cultural Leonesa","Cultural Leonesa","6,0","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Coolbet","Sporting Gijón","Cultural Leonesa","Sporting Gijón","1,65","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","Coolbet","Sporting Gijón","Cultural Leonesa","Draw","3,6","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","William Hill","Sporting Gijón","Cultural Leonesa","Cultural Leonesa","5,5","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","William Hill","Sporting Gijón","Cultural Leonesa","Sporting Gijón","1,65","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-29T19:30:00Z","h2h","William Hill","Sporting Gijón","Cultural Leonesa","Draw","3,4","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Parions Sport (FR)","Real Racing Club de Santander","AD Ceuta FC","AD Ceuta FC","5,1","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Parions Sport (FR)","Real Racing Club de Santander","AD Ceuta FC","Real Racing Club de Santander","1,47","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Parions Sport (FR)","Real Racing Club de Santander","AD Ceuta FC","Draw","3,6","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Unibet (FR)","Real Racing Club de Santander","AD Ceuta FC","AD Ceuta FC","4,9","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Unibet (FR)","Real Racing Club de Santander","AD Ceuta FC","Real Racing Club de Santander","1,46","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Unibet (FR)","Real Racing Club de Santander","AD Ceuta FC","Draw","3,48","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Betsson","Real Racing Club de Santander","AD Ceuta FC","AD Ceuta FC","5,5","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Betsson","Real Racing Club de Santander","AD Ceuta FC","Real Racing Club de Santander","1,58","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Betsson","Real Racing Club de Santander","AD Ceuta FC","Draw","3,85","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Winamax (FR)","Real Racing Club de Santander","AD Ceuta FC","AD Ceuta FC","5,6","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Winamax (FR)","Real Racing Club de Santander","AD Ceuta FC","Real Racing Club de Santander","1,58","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Winamax (FR)","Real Racing Club de Santander","AD Ceuta FC","Draw","3,95","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Winamax (DE)","Real Racing Club de Santander","AD Ceuta FC","AD Ceuta FC","5,3","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Winamax (DE)","Real Racing Club de Santander","AD Ceuta FC","Real Racing Club de Santander","1,54","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Winamax (DE)","Real Racing Club de Santander","AD Ceuta FC","Draw","3,75","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Nordic Bet","Real Racing Club de Santander","AD Ceuta FC","AD Ceuta FC","5,5","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Nordic Bet","Real Racing Club de Santander","AD Ceuta FC","Real Racing Club de Santander","1,58","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Nordic Bet","Real Racing Club de Santander","AD Ceuta FC","Draw","3,85","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","1xBet","Real Racing Club de Santander","AD Ceuta FC","AD Ceuta FC","5,55","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","1xBet","Real Racing Club de Santander","AD Ceuta FC","Real Racing Club de Santander","1,6","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","1xBet","Real Racing Club de Santander","AD Ceuta FC","Draw","4,05","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Betclic (FR)","Real Racing Club de Santander","AD Ceuta FC","AD Ceuta FC","5,1","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Betclic (FR)","Real Racing Club de Santander","AD Ceuta FC","Real Racing Club de Santander","1,5","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Betclic (FR)","Real Racing Club de Santander","AD Ceuta FC","Draw","3,6","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Marathon Bet","Real Racing Club de Santander","AD Ceuta FC","AD Ceuta FC","5,7","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Marathon Bet","Real Racing Club de Santander","AD Ceuta FC","Real Racing Club de Santander","1,58","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Marathon Bet","Real Racing Club de Santander","AD Ceuta FC","Draw","4,05","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Tipico","Real Racing Club de Santander","AD Ceuta FC","AD Ceuta FC","5,7","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Tipico","Real Racing Club de Santander","AD Ceuta FC","Real Racing Club de Santander","1,52","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Tipico","Real Racing Club de Santander","AD Ceuta FC","Draw","3,9","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Pinnacle","Real Racing Club de Santander","AD Ceuta FC","AD Ceuta FC","6,03","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Pinnacle","Real Racing Club de Santander","AD Ceuta FC","Real Racing Club de Santander","1,59","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T15:00:00Z","h2h","Pinnacle","Real Racing Club de Santander","AD Ceuta FC","Draw","3,84","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Winamax (DE)","Real Valladolid CF","Córdoba","Córdoba","4,6","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Winamax (DE)","Real Valladolid CF","Córdoba","Real Valladolid CF","1,7","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Winamax (DE)","Real Valladolid CF","Córdoba","Draw","3,3","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Winamax (FR)","Real Valladolid CF","Córdoba","Córdoba","4,8","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Winamax (FR)","Real Valladolid CF","Córdoba","Real Valladolid CF","1,74","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Winamax (FR)","Real Valladolid CF","Córdoba","Draw","3,45","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Nordic Bet","Real Valladolid CF","Córdoba","Córdoba","4,75","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Nordic Bet","Real Valladolid CF","Córdoba","Real Valladolid CF","1,72","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Nordic Bet","Real Valladolid CF","Córdoba","Draw","3,4","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Parions Sport (FR)","Real Valladolid CF","Córdoba","Córdoba","4,45","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Parions Sport (FR)","Real Valladolid CF","Córdoba","Real Valladolid CF","1,62","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Parions Sport (FR)","Real Valladolid CF","Córdoba","Draw","3,25","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Unibet (FR)","Real Valladolid CF","Córdoba","Córdoba","4,25","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Unibet (FR)","Real Valladolid CF","Córdoba","Real Valladolid CF","1,6","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Unibet (FR)","Real Valladolid CF","Córdoba","Draw","3,1","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Betsson","Real Valladolid CF","Córdoba","Córdoba","4,75","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Betsson","Real Valladolid CF","Córdoba","Real Valladolid CF","1,72","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Betsson","Real Valladolid CF","Córdoba","Draw","3,4","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","1xBet","Real Valladolid CF","Córdoba","Córdoba","4,67","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","1xBet","Real Valladolid CF","Córdoba","Real Valladolid CF","1,76","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","1xBet","Real Valladolid CF","Córdoba","Draw","3,72","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Marathon Bet","Real Valladolid CF","Córdoba","Córdoba","4,75","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Marathon Bet","Real Valladolid CF","Córdoba","Real Valladolid CF","1,74","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Marathon Bet","Real Valladolid CF","Córdoba","Draw","3,72","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Tipico","Real Valladolid CF","Córdoba","Córdoba","5,2","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Tipico","Real Valladolid CF","Córdoba","Real Valladolid CF","1,67","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Tipico","Real Valladolid CF","Córdoba","Draw","3,4","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Betfair","Real Valladolid CF","Córdoba","Córdoba","4,9","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Betfair","Real Valladolid CF","Córdoba","Real Valladolid CF","1,8","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Betfair","Real Valladolid CF","Córdoba","Draw","3,7","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Betclic (FR)","Real Valladolid CF","Córdoba","Córdoba","4,45","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Betclic (FR)","Real Valladolid CF","Córdoba","Real Valladolid CF","1,65","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Betclic (FR)","Real Valladolid CF","Córdoba","Draw","3,22","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Pinnacle","Real Valladolid CF","Córdoba","Córdoba","5,37","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Pinnacle","Real Valladolid CF","Córdoba","Real Valladolid CF","1,74","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T17:00:00Z","h2h","Pinnacle","Real Valladolid CF","Córdoba","Draw","3,44","2025-08-25T22:39:57.946741"
"La Liga 2 - Spain","2025-08-30T19:30:00Z","h2h","Pinnacle","CD Castellón","Zaragoza","CD Castellón","1,91","2025-08-25T22:39:57.946741"
